"","id","passer_x","passer_y","receiver_x","receiver_y","to_receiver_x","to_receiver_y","ball_start_x","ball_start_y","ball_start_z","ball_end_x","ball_end_y","ball_end_z","to_receiver","assist_opp","pass_type","frame","game_clock","oteam","dteam","passer","receiver","start_clock","complete","is_to","end_clock","led_to_shot","inbounds","backcourt","reversal","secondary_assist","season","game_code","period","chance_id","possession_id","pbp_id"
"257","2017102117_2_122087",94.46,22.66,84.5,27.21,NA,NA,90.53,22.88,2.94,87,24.06,2.97,NA,0,"other",17471,170.279998779297,25,17,558210944308010,487201425270005,170.279998779297,1,0,169.960006713867,0,1,1,0,0,2017,2017102117,2,"2017102117_2_121975","2017102117_2_121975",NA
"258","2017102117_2_122158",59.75,24.54,NA,NA,NA,NA,68.4,25.32,5.66,-6.59999999999999,28.84,1.31,NA,0,"other",17542,167.440002441406,25,17,487201425270005,NA,167.440002441406,0,1,165.199996948242,0,0,1,0,0,2017,2017102117,2,"2017102117_2_121975","2017102117_2_121975",NA
"259","2017102117_2_122915",95.01,15.49,71.48,26,NA,NA,91.97,16.44,5.85,74.94,23.81,3.25,NA,0,"other",17699,165.199996948242,17,25,840953120976553,323133616590607,165.199996948242,1,0,165.199996948242,1,1,1,0,0,2017,2017102117,2,"2017102117_2_122215","2017102117_2_122215",NA
"260","2017102117_2_123190",95.19,25.54,81.79,31.5,NA,NA,91.27,26.31,6.22,84.89,29.7,5.86,NA,0,"other",17974,155.600006103516,25,17,608235943731620,487201425270005,155.600006103516,1,0,155.320007324219,0,1,1,0,0,2017,2017102117,2,"2017102117_2_123098","2017102117_2_123098",NA
"261","2017102117_2_124902",19.68,25.64,12.47,28.68,NA,NA,17.29,25.53,11.11,10.39,27.13,10.91,NA,0,"post entry",18606,139,17,25,311420339272439,840953120976553,139,1,0,139.600006103516,0,0,0,0,0,2017,2017102117,2,"2017102117_2_124902","2017102117_2_123457",NA
"262","2017102117_2_124943",12.95,27.98,36.61,32.3,NA,NA,14.68,28.32,11.51,33.98,30.64,10.59,NA,0,"kickout",18647,139.600006103516,17,25,840953120976553,323133616590607,139.600006103516,1,0,138.639999389648,1,0,0,0,0,2017,2017102117,2,"2017102117_2_124902","2017102117_2_123457",NA
"263","2017102117_2_127683",93.74,35.44,83.79,27.5,NA,NA,90.06,33.65,3.9,80.59,29.97,0.41,NA,0,"other",19107,130.080001831055,25,17,608235943731620,487201425270005,130.080001831055,1,0,130.080001831055,0,1,1,0,0,2017,2017102117,2,"2017102117_2_125146","2017102117_2_125146",NA
"264","2017102117_2_128004",12.38,35.51,28.21,13.81,NA,NA,14.87,32.97,8.51,26.04,16.98,7.29,NA,0,"kickout",19428,120.639999389648,25,17,487201425270005,862504243765291,120.639999389648,1,0,120.120002746582,0,0,0,1,0,2017,2017102117,2,"2017102117_2_125146","2017102117_2_125146",NA
"265","2017102117_2_128027",27.75,13.36,11.88,1.52,NA,NA,25.34,11.41,7.17,13.99,3.48,5.04,NA,1,"perimeter",19451,119.720001220703,25,17,862504243765291,175966439557606,119.720001220703,1,0,119.360000610352,1,0,0,0,0,2017,2017102117,2,"2017102117_2_125146","2017102117_2_125146",NA
"266","2017102117_2_128137",90.57,19.18,81.74,38.6,NA,NA,88.47,19.68,4.14,81.43,34.5,5.79,NA,0,"outlet",19561,115.319999694824,17,25,840953120976553,323133616590607,115.319999694824,1,0,114.919998168945,0,0,1,0,0,2017,2017102117,2,"2017102117_2_128100","2017102117_2_128100",NA
"267","2017102117_2_128360",16.01,15.79,18.32,23.21,NA,NA,15.63,19.45,2.12,15.77,21.65,0.58,NA,1,"attacking",19784,106.400001525879,17,25,323133616590607,245349225423068,106.400001525879,1,0,106.319999694824,1,0,0,0,0,2017,2017102117,2,"2017102117_2_128100","2017102117_2_128100",NA
"268","2017102117_2_128464",94.83,23.9,86.5,25.93,NA,NA,91.35,24.89,5.55,90.07,25.01,5.65,NA,0,"other",19888,102.23999786377,25,17,608235943731620,487201425270005,102.23999786377,1,0,102.160003662109,0,1,1,0,0,2017,2017102117,2,"2017102117_2_128382","2017102117_2_128382",NA
"269","2017102117_2_128491",84.93,26.5,62.63,44.72,NA,NA,82.12,28.94,5.14,65.08,41.99,6.46,NA,0,"other",19915,101.160003662109,25,17,487201425270005,725627757610248,101.160003662109,1,0,100.559997558594,1,0,1,0,0,2017,2017102117,2,"2017102117_2_128382","2017102117_2_128382",NA
"270","2017102117_2_129719",95.22,28.58,81.5,23.21,NA,NA,92.06,27.49,5.54,84.84,22.99,5.74,NA,0,"other",20543,89,17,25,840953120976553,323133616590607,89,1,0,89.7600021362305,0,1,1,0,0,2017,2017102117,2,"2017102117_2_129638","2017102117_2_129638",NA
"271","2017102117_2_129947",22.6,34.51,6.15,47.76,NA,NA,21.03,37.51,5.52,9.85,48.51,4.76,NA,0,"perimeter",20771,81.3600006103516,17,25,323133616590607,311420339272439,81.3600006103516,1,0,80.8399963378906,0,0,0,0,0,2017,2017102117,2,"2017102117_2_129638","2017102117_2_129638",NA
"272","2017102117_2_130071",6.51,45.8,NA,NA,40.24,36.92,9.93,45.12,5.96,44.33,36.34,3.83,862504243765291,0,"other",20895,76.4000015258789,17,25,311420339272439,NA,76.4000015258789,0,1,74.6800003051758,0,0,0,0,0,2017,2017102117,2,"2017102117_2_129638","2017102117_2_129638",NA
"273","2017102117_2_131539",95.73,21.19,83.34,18.77,NA,NA,92.04,21.74,5.78,86.16,21.12,6.08,NA,0,"other",21403,72.2399978637695,17,25,840953120976553,323133616590607,72.2399978637695,1,0,72.2399978637695,0,1,1,0,0,2017,2017102117,2,"2017102117_2_131453","2017102117_2_131453",NA
"274","2017102117_2_131685",36.14,25.81,22.74,16.95,NA,NA,33.06,23.23,6.58,26.33,18.31,6.15,NA,0,"elbow entry",21549,67.120002746582,17,25,323133616590607,245349225423068,67.120002746582,1,0,66.8000030517578,0,0,0,0,0,2017,2017102117,2,"2017102117_2_131453","2017102117_2_131453",NA
"275","2017102117_2_131771",14.57,27.76,25.87,10.82,NA,NA,17.49,26.56,6.25,24.4,14.01,6.82,NA,0,"kickout",21635,63.6800003051758,17,25,245349225423068,177485402398459,63.6800003051758,1,0,63.2799987792969,0,0,0,0,0,2017,2017102117,2,"2017102117_2_131453","2017102117_2_131453",NA
"276","2017102117_2_131811",23.19,19.46,28.82,30.81,NA,NA,25.65,22.64,4.98,27.18,28.1,5.55,NA,1,"perimeter",21675,62.0800018310547,17,25,177485402398459,245349225423068,62.0800018310547,1,0,61.8800010681152,1,0,0,0,0,2017,2017102117,2,"2017102117_2_131453","2017102117_2_131453",NA
"277","2017102117_2_131978",95.72,24.86,75.53,22.61,NA,NA,91.62,24.48,6.29,78.37,20.75,6.73,NA,0,"other",21842,57.6800003051758,25,17,608235943731620,175966439557606,57.6800003051758,1,0,57.6800003051758,0,1,1,0,0,2017,2017102117,2,"2017102117_2_131856","2017102117_2_131856",NA
"278","2017102117_2_132027",65.24,13.74,65.93,24.64,NA,NA,65.34,17.55,4.92,65.39,20.8,5.63,NA,0,"other",21891,56.560001373291,25,17,175966439557606,725627757610248,56.560001373291,1,0,56.3199996948242,0,0,1,0,0,2017,2017102117,2,"2017102117_2_131856","2017102117_2_131856",NA
"279","2017102117_2_132205",24.06,12.77,31.57,29.62,NA,NA,25.83,16.07,4.44,30.45,26.42,4.17,NA,1,"perimeter",22069,49.439998626709,25,17,725627757610248,862504243765291,49.439998626709,1,0,49.0800018310547,1,0,0,0,0,2017,2017102117,2,"2017102117_2_131856","2017102117_2_131856",NA
"280","2017102117_2_132341",96.35,30.51,80.64,35.02,NA,NA,92.81,30.48,5.91,83.9,32.6,5.34,NA,0,"other",22205,46.4799995422363,17,25,311420339272439,323133616590607,46.4799995422363,1,0,46.4799995422363,1,1,1,0,0,2017,2017102117,2,"2017102117_2_132236","2017102117_2_132236",NA
"281","2017102117_2_132579",95.39,28.45,83.36,26.93,NA,NA,85.6,24.77,8.8,85.41,25.21,7.95,NA,0,"outlet",22443,38.4000015258789,25,17,175966439557606,725627757610248,38.4000015258789,1,0,38.3199996948242,1,0,1,0,0,2017,2017102117,2,"2017102117_2_132579","2017102117_2_132579",NA
"282","2017102117_2_132885",94.35,20.83,86.15,12.6,NA,NA,91.56,18.47,5.84,88.5,15.83,6.38,NA,0,"other",22749,28.2399997711182,17,25,840953120976553,323133616590607,28.2399997711182,1,0,28.2399997711182,0,1,1,0,0,2017,2017102117,2,"2017102117_2_132816","2017102117_2_132816",NA
"283","2017102117_2_133373",31.48,18.28,23.48,12.53,NA,NA,29.49,15.57,5.14,27.14,13.37,5.23,NA,0,"perimeter",23237,8.96000003814697,17,25,323133616590607,245349225423068,8.96000003814697,1,0,8.80000019073486,1,0,0,0,0,2017,2017102117,2,"2017102117_2_132816","2017102117_2_132816",NA
"284","2017102117_2_133550",94.32,28.98,70.02,45.31,NA,NA,91.48,31.53,7.81,70.54,41.57,7.88,NA,0,"other",23414,4.32000017166138,25,17,608235943731620,725627757610248,4.32000017166138,1,0,4.32000017166138,0,1,1,0,0,2017,2017102117,2,"2017102117_2_133453","2017102117_2_133453",NA
"285","2017102117_3_156854",95.75,12.59,NA,NA,NA,NA,93.51,12.86,5.16,93.51,12.86,5.16,NA,0,"other",134,720,25,17,608235943731620,NA,720,0,0,720,0,1,1,0,0,2017,2017102117,3,"2017102117_3_156720","2017102117_3_156720",NA
"286","2017102117_3_157155",78.32,-1.51,85.64,24.79,NA,NA,78.32,2.29,8.82,84.85,21.05,6.74,NA,0,"other",315,718.799987792969,25,17,608235943731620,862504243765291,718.799987792969,1,0,718.799987792969,0,1,1,0,0,2017,2017102117,3,"2017102117_3_156907","2017102117_3_156720",NA
"287","2017102117_3_157194",87.5,27.5,71.2,38.65,NA,NA,85.03,29.23,5.18,74.58,36.61,6.33,NA,0,"other",354,718.119995117188,25,17,862504243765291,487201425270005,718.119995117188,1,0,717.679992675781,0,0,1,0,0,2017,2017102117,3,"2017102117_3_156907","2017102117_3_156720",NA
"288","2017102117_3_157370",40.36,23.5,29.86,35.92,NA,NA,39.45,26.87,7.04,33.53,34.41,6.15,NA,0,"perimeter",530,711.080017089844,25,17,487201425270005,862504243765291,711.080017089844,1,0,710.760009765625,0,0,0,0,0,2017,2017102117,3,"2017102117_3_156907","2017102117_3_156720",NA
"289","2017102117_3_157496",34.55,26.09,27.64,12.98,NA,NA,33.5,23.21,4.49,28.75,15.77,3.87,NA,0,"perimeter",656,706.039978027344,25,17,862504243765291,487201425270005,706.039978027344,1,0,705.760009765625,0,0,0,1,0,2017,2017102117,3,"2017102117_3_156907","2017102117_3_156720",NA
"290","2017102117_3_157537",30.66,20.93,25.24,40.73,NA,NA,29.86,24.72,4.46,25.32,36.96,5.54,NA,0,"perimeter",697,704.400024414062,25,17,487201425270005,862504243765291,704.400024414062,1,0,704.039978027344,0,0,0,1,0,2017,2017102117,3,"2017102117_3_156907","2017102117_3_156720",NA
"291","2017102117_3_157604",25,41.4,41.21,21.5,NA,NA,27.24,38.03,5.05,38.21,24.03,5.67,NA,0,"perimeter",764,701.719970703125,25,17,862504243765291,487201425270005,701.719970703125,1,0,701.200012207031,1,0,0,0,0,2017,2017102117,3,"2017102117_3_156907","2017102117_3_156720",NA
"292","2017102117_3_158254",19.8,-0.879999999999999,8.59,7.7,NA,NA,16.53,0.579999999999998,9.47,9.43,4.92,10.73,NA,0,"post entry",1054,695.640014648438,25,17,487201425270005,608235943731620,695.640014648438,1,0,695.640014648438,0,1,0,0,0,2017,2017102117,3,"2017102117_3_157756","2017102117_3_156720",NA
"293","2017102117_3_158305",2.43,7.87,23.37,31.6,NA,NA,3.55,10.75,9.18,20.23,29.57,9.16,NA,0,"attacking",1105,694.559997558594,25,17,608235943731620,175966439557606,694.559997558594,1,0,693.960021972656,0,0,0,0,0,2017,2017102117,3,"2017102117_3_157756","2017102117_3_156720",NA
"294","2017102117_3_158383",11.5,21.5,18.53,46.47,NA,NA,13.14,24.77,5.49,17.22,42.8,6.67,NA,0,"kickout",1183,691.440002441406,25,17,175966439557606,862504243765291,691.440002441406,1,0,690.919982910156,1,0,0,1,0,2017,2017102117,3,"2017102117_3_157756","2017102117_3_156720",NA
"295","2017102117_3_158517",86.36,30.36,78.75,8.32,NA,NA,86.01,27.28,5.6,79.89,11.16,5.44,NA,0,"outlet",1317,686.080017089844,17,25,311420339272439,721664536625359,686.080017089844,1,0,685.640014648438,1,0,1,0,0,2017,2017102117,3,"2017102117_3_158476","2017102117_3_158476",NA
"296","2017102117_3_158695",88.5,21.5,87.5,16.79,NA,NA,88.93,19.36,3.74,88.51,18.6,4.06,NA,0,"outlet",1495,678.960021972656,25,17,608235943731620,487201425270005,678.960021972656,1,0,678.880004882812,0,0,1,0,0,2017,2017102117,3,"2017102117_3_158681","2017102117_3_158681",NA
"297","2017102117_3_158871",9.36,23.93,5.97,48.41,NA,NA,9.47,26.92,6.83,7.06,45.66,6.7,NA,0,"kickout",1671,671.919982910156,25,17,487201425270005,175966439557606,671.919982910156,1,0,671.440002441406,0,0,0,0,1,2017,2017102117,3,"2017102117_3_158681","2017102117_3_158681",NA
"298","2017102117_3_158897",7.37,47.91,25.6,40.6,NA,NA,9.92,45.71,7.44,22,41.29,7.37,NA,1,"perimeter",1697,670.880004882812,25,17,175966439557606,725627757610248,670.880004882812,1,0,670.52001953125,1,0,0,0,0,2017,2017102117,3,"2017102117_3_158681","2017102117_3_158681",NA
"299","2017102117_3_159027",95.81,22.11,79.94,29.65,NA,NA,92.14,23.74,5.84,82.42,27.31,7.11,NA,0,"other",1827,665.679992675781,17,25,245349225423068,311420339272439,665.679992675781,1,0,665.239990234375,0,1,1,0,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"300","2017102117_3_159052",80.13,29.65,86.42,21.45,NA,NA,81.68,26,3.14,82.91,22.69,4.07,NA,0,"other",1852,664.679992675781,17,25,311420339272439,245349225423068,664.679992675781,1,0,664.159973144531,0,0,1,0,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"301","2017102117_3_159192",30.83,8.45,36.69,25.12,NA,NA,32,11.84,5.57,34.35,21.79,6.27,NA,0,"perimeter",1992,659.080017089844,17,25,245349225423068,311420339272439,659.080017089844,1,0,658.679992675781,0,0,0,0,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"302","2017102117_3_159242",31.53,23.49,34.1,19.91,NA,NA,32.44,22.07,4.06,32.88,21.42,4.57,NA,0,"handoff",2042,657.080017089844,17,25,311420339272439,245349225423068,657.080017089844,1,0,657,0,0,0,0,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"303","2017102117_3_159326",33.37,24.28,19.6,10.68,NA,NA,30.73,21.37,5.17,22.71,12.95,5.18,NA,0,"perimeter",2126,653.719970703125,17,25,245349225423068,721664536625359,653.719970703125,1,0,653.400024414062,0,0,0,0,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"304","2017102117_3_159349",23.09,10.76,31.95,26.68,NA,NA,25.09,13.83,5.16,29.74,23.65,6.22,NA,0,"perimeter",2149,652.799987792969,17,25,721664536625359,245349225423068,652.799987792969,1,0,652.440002441406,0,0,0,0,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"305","2017102117_3_159371",31.54,28.38,24.27,44.53,NA,NA,29.44,31.53,4.87,24.61,40.75,4.86,NA,0,"perimeter",2171,651.919982910156,17,25,245349225423068,323133616590607,651.919982910156,1,0,651.640014648438,0,0,0,1,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"306","2017102117_3_159389",22.22,44.66,6.97,48.98,NA,NA,18.95,45.36,4.55,10.36,47.4,5.12,NA,0,"perimeter",2189,651.200012207031,17,25,323133616590607,177485402398459,651.200012207031,1,0,650.919982910156,0,0,0,0,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"307","2017102117_3_159440",7.97,48.51,31.77,28.28,NA,NA,10.87,46.87,4.32,30.4,32.06,3.96,NA,0,"perimeter",2240,649.159973144531,17,25,177485402398459,245349225423068,649.159973144531,1,0,648.52001953125,0,0,0,0,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"308","2017102117_3_159531",14.05,27.05,NA,NA,8.15000000000001,16.49,13.58,23.77,1.92,7.84,20.29,5.66,487201425270005,0,"other",2331,645.52001953125,17,25,245349225423068,NA,645.52001953125,0,1,645,0,0,0,0,0,2017,2017102117,3,"2017102117_3_158926","2017102117_3_158926",NA
"309","2017102117_3_159544",85.85,33.51,85.07,24.64,NA,NA,86.16,29.71,5.66,85.79,28.48,6.15,NA,0,"other",2344,645,25,17,487201425270005,862504243765291,645,1,0,644.919982910156,0,0,1,0,0,2017,2017102117,3,"2017102117_3_159532","2017102117_3_159532",NA
"310","2017102117_3_159587",88.36,18.5,85.37,10.05,NA,NA,89.14,14.53,3.98,88.57,12.22,3.78,NA,0,"other",2387,643.280029296875,25,17,862504243765291,725627757610248,643.280029296875,1,0,643.159973144531,1,0,1,0,0,2017,2017102117,3,"2017102117_3_159532","2017102117_3_159532",NA
"311","2017102117_3_160868",96.83,21.19,85.52,23.81,NA,NA,93.26,20.42,4.57,87.97,20.89,1.04,NA,0,"other",2948,634,17,25,311420339272439,245349225423068,634,1,0,634,0,1,1,0,0,2017,2017102117,3,"2017102117_3_160769","2017102117_3_160769",NA
"312","2017102117_3_161050",13.23,44.01,10.56,48.47,NA,NA,13.6,46.77,4.2,12.76,47.06,4.25,NA,1,"handoff",3130,629.52001953125,17,25,245349225423068,177485402398459,629.52001953125,1,0,629.440002441406,1,0,0,0,0,2017,2017102117,3,"2017102117_3_160769","2017102117_3_160769",NA
"313","2017102117_3_161153",96.13,19.02,82.48,38.07,NA,NA,92.77,20.37,6.26,83.32,34.91,5.47,NA,0,"other",3233,625.400024414062,25,17,608235943731620,487201425270005,625.400024414062,1,0,624.880004882812,0,1,1,0,0,2017,2017102117,3,"2017102117_3_161067","2017102117_3_161067",NA
"314","2017102117_3_161328",28.77,32.19,30.28,23.28,NA,NA,30.05,28.77,6.17,30.13,27.13,6.17,NA,0,"perimeter",3408,618.400024414062,25,17,487201425270005,608235943731620,618.400024414062,1,0,618.320007324219,0,0,0,0,0,2017,2017102117,3,"2017102117_3_161067","2017102117_3_161067",NA
"315","2017102117_3_161346",29.59,23.88,31.28,26.85,NA,NA,31.81,24.81,4.38,31.78,25.03,4.41,NA,0,"handoff",3426,617.679992675781,25,17,608235943731620,487201425270005,617.679992675781,1,0,617.599975585938,0,0,0,0,0,2017,2017102117,3,"2017102117_3_161067","2017102117_3_161067",NA
"316","2017102117_3_161397",33.7,21.06,28.95,40.57,NA,NA,33.92,24.07,4.49,28.28,36.58,4.96,NA,0,"perimeter",3477,615.640014648438,25,17,487201425270005,175966439557606,615.640014648438,1,0,615.239990234375,0,0,0,0,0,2017,2017102117,3,"2017102117_3_161067","2017102117_3_161067",NA
"317","2017102117_3_161434",28.45,39.99,15.3,46.45,NA,NA,25.43,42.34,5.2,18.6,46.47,5.37,NA,0,"perimeter",3514,614.159973144531,25,17,175966439557606,725627757610248,614.159973144531,1,0,613.880004882812,0,0,0,0,0,2017,2017102117,3,"2017102117_3_161067","2017102117_3_161067",NA
"318","2017102117_3_161529",17.73,47.72,9.57,41.19,NA,NA,14.42,46.04,9.31,11.03,43.69,10.74,NA,0,"post entry",3609,610.359985351562,25,17,725627757610248,608235943731620,610.359985351562,1,0,610.039978027344,0,0,0,0,0,2017,2017102117,3,"2017102117_3_161067","2017102117_3_161067",NA
"319","2017102117_3_161565",5.87,40.78,10.51,1.44,NA,NA,5.39,36.92,8.68,11.21,5.27,7.9,NA,1,"kickout",3645,608.919982910156,25,17,608235943731620,862504243765291,608.919982910156,1,0,608,1,0,0,1,0,2017,2017102117,3,"2017102117_3_161067","2017102117_3_161067",NA
"320","2017102117_3_161710",95.94,27.24,76.58,21.05,NA,NA,92.51,25.69,6.26,80.64,20.68,5.83,NA,0,"other",3790,603.119995117188,17,25,311420339272439,323133616590607,603.119995117188,1,0,602.599975585938,0,1,1,0,0,2017,2017102117,3,"2017102117_3_161608","2017102117_3_161608",NA
"321","2017102117_3_161796",46.18,9.74,25.08,2.5,NA,NA,44.21,7.05,5.67,29.07,2.85,5.61,NA,0,"perimeter",3876,599.679992675781,17,25,323133616590607,721664536625359,599.679992675781,1,0,599.239990234375,0,0,0,0,0,2017,2017102117,3,"2017102117_3_161608","2017102117_3_161608",NA
"322","2017102117_3_161868",24.96,2.3,33.91,25,NA,NA,27.93,4.95,7.66,31.72,22.5,5.5,NA,0,"perimeter",3948,596.799987792969,17,25,721664536625359,311420339272439,596.799987792969,1,0,596.239990234375,0,0,0,0,0,2017,2017102117,3,"2017102117_3_161608","2017102117_3_161608",NA
"323","2017102117_3_161940",30.93,24.45,19.6,5.15,NA,NA,29.02,21.12,5.21,22.73,7.72,5.25,NA,0,"perimeter",4020,593.919982910156,17,25,311420339272439,323133616590607,593.919982910156,1,0,593.47998046875,0,0,0,0,0,2017,2017102117,3,"2017102117_3_161608","2017102117_3_161608",NA
"324","2017102117_3_162038",30.32,14.72,28.38,39.37,NA,NA,29.69,18.58,4.71,26.82,35.86,5.43,NA,0,"perimeter",4118,590,17,25,323133616590607,245349225423068,590,1,0,589.52001953125,0,0,0,1,0,2017,2017102117,3,"2017102117_3_161608","2017102117_3_161608",NA
"325","2017102117_3_162149",9.37,35.44,27.91,38.48,NA,NA,12.31,37.23,5.41,24.01,39.07,6.77,NA,1,"kickout",4229,585.559997558594,17,25,245349225423068,311420339272439,585.559997558594,1,0,585.200012207031,1,0,0,0,0,2017,2017102117,3,"2017102117_3_161608","2017102117_3_161608",NA
"326","2017102117_3_162260",79.93,28.36,87.64,17.36,NA,NA,81.75,25.55,5.63,83.67,18.15,1.56,NA,0,"outlet",4340,581.119995117188,25,17,175966439557606,487201425270005,581.119995117188,1,0,580.640014648438,1,0,1,0,0,2017,2017102117,3,"2017102117_3_162236","2017102117_3_162236",NA
"327","2017102117_3_162549",18.21,24.5,18.3,42.56,NA,NA,14.38,41.6,6.75,15.51,42.55,7.17,NA,0,"kickout",4629,569.559997558594,25,17,175966439557606,862504243765291,569.559997558594,1,0,569.47998046875,0,0,0,0,0,2017,2017102117,3,"2017102117_3_162549","2017102117_3_162236",NA
"328","2017102117_3_162622",15.05,46.95,28.33,38.03,NA,NA,18.08,45.89,4.31,25.01,39.66,5.23,NA,0,"perimeter",4702,566.640014648438,25,17,862504243765291,175966439557606,566.640014648438,1,0,566.280029296875,1,0,0,0,0,2017,2017102117,3,"2017102117_3_162549","2017102117_3_162236",NA
"329","2017102117_3_162770",74.21,27.5,54.84,43.71,NA,NA,70.97,29.2,5.51,56.66,40.51,5.79,NA,0,"outlet",4850,560.719970703125,17,25,721664536625359,245349225423068,560.719970703125,1,0,560.320007324219,1,0,1,0,0,2017,2017102117,3,"2017102117_3_162741","2017102117_3_162741",NA
"330","2017102117_3_163041",23.48,5.45,30.48,38.51,NA,NA,23.94,8.16,7.67,30.03,35.47,6.81,NA,0,"perimeter",5121,549.880004882812,25,17,487201425270005,725627757610248,549.880004882812,1,0,549.159973144531,0,0,0,1,0,2017,2017102117,3,"2017102117_3_162874","2017102117_3_162874",NA
"331","2017102117_3_163086",29.19,39.22,NA,NA,NA,NA,27.57,37.72,8.07,15.8,26.38,8.46,NA,0,"other",5166,548.080017089844,25,17,725627757610248,NA,548.080017089844,0,0,547.640014648438,0,0,0,0,0,2017,2017102117,3,"2017102117_3_162874","2017102117_3_162874",NA
"332","2017102117_3_164014",17.88,-1.85,NA,NA,NA,NA,16.3,0.0199999999999996,8.65,16.3,0.0199999999999996,8.65,NA,0,"other",5374,547,25,17,487201425270005,NA,547,0,0,547,0,1,0,0,0,2017,2017102117,3,"2017102117_3_163951","2017102117_3_162874",NA
"333","2017102117_3_164558",-2.83,15.19,10.29,8.9,NA,NA,0.740000000000002,13.37,4.89,6.76,9.88,4.39,NA,0,"other",5678,546.080017089844,25,17,862504243765291,487201425270005,546.080017089844,1,0,546.080017089844,0,0,0,0,0,2017,2017102117,3,"2017102117_3_163951","2017102117_3_162874",NA
"334","2017102117_3_164689",12.5,31.5,27.01,42.68,NA,NA,15.42,33.97,6.24,25.33,39.37,9.54,NA,0,"kickout",5809,541.47998046875,25,17,487201425270005,725627757610248,541.47998046875,1,0,540.960021972656,1,0,0,1,0,2017,2017102117,3,"2017102117_3_163951","2017102117_3_162874",NA
"335","2017102117_3_165080",95.16,32.81,89.59,35.59,NA,NA,92.44,33.87,5.19,91.64,34.27,5.27,NA,0,"other",6200,525.840026855469,25,17,608235943731620,725627757610248,525.840026855469,1,0,525.760009765625,0,1,1,0,0,2017,2017102117,3,"2017102117_3_165006","2017102117_3_165006",NA
"336","2017102117_3_165326",39.76,26.45,24.56,9.36,NA,NA,38.54,23.71,5.2,27.49,11.76,5.19,NA,0,"perimeter",6446,516,25,17,725627757610248,862504243765291,516,1,0,515.559997558594,0,0,0,0,0,2017,2017102117,3,"2017102117_3_165006","2017102117_3_165006",NA
"337","2017102117_3_165352",31.05,13.17,36.48,15.57,NA,NA,33.64,13.54,4.17,34.8,14.33,4.33,NA,0,"handoff",6472,514.960021972656,25,17,862504243765291,725627757610248,514.960021972656,1,0,514.880004882812,0,0,0,0,0,2017,2017102117,3,"2017102117_3_165006","2017102117_3_165006",NA
"338","2017102117_3_165434",34.6,13.39,29.26,33.17,NA,NA,33.97,17.14,4.51,31.5,30.06,4.72,NA,0,"perimeter",6554,511.679992675781,25,17,725627757610248,608235943731620,511.679992675781,1,0,511.320007324219,0,0,0,0,0,2017,2017102117,3,"2017102117_3_165006","2017102117_3_165006",NA
"339","2017102117_3_165492",22.11,38.77,3.86,37.98,NA,NA,19.22,40.62,3.42,7.03,35.85,2.66,NA,1,"attacking",6612,509.359985351562,25,17,608235943731620,862504243765291,509.359985351562,1,0,508.920013427734,1,0,0,0,0,2017,2017102117,3,"2017102117_3_165006","2017102117_3_165006",NA
"340","2017102117_3_165569",94.07,22.12,90.36,31.93,NA,NA,92.9,25.23,6.12,91.17,28.14,6.24,NA,0,"other",6689,506.279998779297,17,25,721664536625359,323133616590607,506.279998779297,1,0,506.119995117188,0,1,1,0,0,2017,2017102117,3,"2017102117_3_165523","2017102117_3_165523",NA
"341","2017102117_3_165602",78.79,33.93,64.01,46.94,NA,NA,75.55,35.34,5.66,65.41,43.43,5.52,NA,0,"other",6722,504.959991455078,17,25,323133616590607,245349225423068,504.959991455078,1,0,504.600006103516,0,0,1,0,0,2017,2017102117,3,"2017102117_3_165523","2017102117_3_165523",NA
"342","2017102117_3_165765",21.16,27.13,24.87,7.83,NA,NA,23.34,24.13,7.46,24.9,11.51,7.63,NA,0,"kickout",6885,498.440002441406,17,25,245349225423068,323133616590607,498.440002441406,1,0,497.959991455078,1,0,0,1,0,2017,2017102117,3,"2017102117_3_165523","2017102117_3_165523",NA
"343","2017102117_3_166420",-1.81,13.42,31.31,25.03,NA,NA,1.31999999999999,14.14,6.67,28.09,24.15,9.26,NA,1,"kickout",7180,492.559997558594,17,25,323133616590607,245349225423068,492.559997558594,1,0,492.559997558594,1,1,0,0,0,2017,2017102117,3,"2017102117_3_165912","2017102117_3_165523",NA
"344","2017102117_3_166542",87.16,23.57,90.06,22.56,NA,NA,87.99,23.5,3.45,88.69,22.87,3.73,NA,0,"outlet",7302,488.959991455078,25,17,608235943731620,487201425270005,488.959991455078,1,0,488.880004882812,0,0,1,0,0,2017,2017102117,3,"2017102117_3_166525","2017102117_3_166525",NA
